CustomerActionDateTimeUtc;CustomerActionCustomerIdsCustomerID;CustomerActionOrderTotalPrice;CustomerActionOrderIdsBackofficeID
10.07.2021 18:45;479054;9771;94108113
10.07.2021 9:54;479599;9901;94092343
10.07.2021 12:40;480724;7147;94107368
11.07.2021 11:39;480880;4236;93698059
10.07.2021 12:44;481822;3001;94107002
11.07.2021 8:41;481911;3414;94103204
11.07.2021 11:47;481993;12495;94120685
10.07.2021 10:02;482998;6031;94023209
11.07.2021 13:52;483208;7009;94094611
10.07.2021 4:08;483272;4129;94098146
09.07.2021 14:03;483525;3065;94093220
10.07.2021 9:07;483560;9041;94100372
10.07.2021 8:42;484060;7173;94101538
11.07.2021 16:43;485490;6047;94128754
09.07.2021 12:14;486571;3752;94085975
09.07.2021 17:45;487513;2559;94085729
10.07.2021 6:44;487917;8472;94101794
11.07.2021 6:52;489404;4027;94119143
10.07.2021 8:18;490307;6964;94096617
09.07.2021 10:42;490699;6115;94060676
09.07.2021 11:57;491563;4840;94089923
10.07.2021 14:12;493721;1937;94026503
10.07.2021 4:38;496344;6571;94095864
11.07.2021 18:24;496530;4749;94128272
10.07.2021 3:26;498457;3215;94094652
11.07.2021 12:34;498580;5502;93869433
10.07.2021 4:34;498899;3037;93108078
10.07.2021 8:47;498931;10996;94053706
10.07.2021 5:44;501081;4190;93963669
10.07.2021 11:40;501971;5561;94110556
11.07.2021 6:16;502721;2732;94116244
10.07.2021 14:36;503329;4757;94090956
11.07.2021 18:04;503436;14524;94113244
11.07.2021 11:07;504711;3612;94116415
09.07.2021 19:10;505779;4352;94095064
11.07.2021 17:39;506399;4444;94129802
11.07.2021 10:13;507985;9922;94106137
09.07.2021 14:54;508637;1371;93579145
11.07.2021 10:15;508722;3427;94122424
10.07.2021 6:35;508744;6796;94007291
09.07.2021 18:04;509422;8081;94083484
11.07.2021 18:52;509880;12727;94130188
10.07.2021 12:26;510251;10308;94109903
11.07.2021 4:47;511963;4104;94108210
09.07.2021 18:28;512194;4566;94093183
10.07.2021 7:11;512230;8425;94096576
11.07.2021 9:24;512377;5411;94088521
10.07.2021 10:30;512606;4855;94097364
11.07.2021 9:32;514050;4111;94099386
10.07.2021 7:08;514585;4769;94101071
10.07.2021 7:16;515230;2368;94036276
10.07.2021 3:09;516413;6409;94087408
11.07.2021 5:12;517340;3131;94115402
09.07.2021 17:56;517501;12250;94091805
10.07.2021 17:42;517970;1700;94099924
11.07.2021 16:14;520306;4610;94120205
10.07.2021 16:54;520511;2467;94109265
10.07.2021 4:07;522116;3290;94102614
10.07.2021 7:10;523181;12988;94100432
10.07.2021 16:27;523257;4105;93942267
10.07.2021 18:04;523519;3277;94096284
10.07.2021 16:43;524060;4001;94107529
09.07.2021 16:58;524278;5843;94082728
09.07.2021 22:01;524290;5015;94097496
10.07.2021 16:05;524493;6824;94111938
10.07.2021 16:04;525414;9304;94008068
10.07.2021 16:44;529510;6424;94095849
11.07.2021 14:09;529538;3240;94124441
11.07.2021 16:00;530063;3205;94124281
11.07.2021 13:31;531294;4043;94119052
11.07.2021 9:58;531650;5073;93920483
11.07.2021 17:31;532040;7356;94128463
11.07.2021 11:19;532050;7840;94122362
09.07.2021 15:28;532106;4440;94058613
11.07.2021 17:00;532262;6295;94122222
11.07.2021 16:58;532262;8648;94121293
11.07.2021 15:44;532290;4681;94047477
09.07.2021 19:53;532743;2161;94076337
10.07.2021 19:12;533657;3279;94082686
11.07.2021 15:27;533782;5265;94124493
09.07.2021 15:05;533927;5163;94093078
10.07.2021 16:19;536570;5504;94105352
11.07.2021 19:26;537198;4920;94044488
10.07.2021 16:27;537495;4095;94114659
10.07.2021 12:45;538644;4434;94043826
11.07.2021 7:27;539072;6673;93790221
10.07.2021 10:17;540130;1776;94101656
10.07.2021 17:59;540149;6239;93883473
11.07.2021 8:15;540669;11635;94109882
10.07.2021 13:09;541162;5023;94108582
09.07.2021 18:58;541361;4906;94087088
10.07.2021 14:46;541659;6225;94108115
10.07.2021 5:25;541799;4071;94093279
10.07.2021 19:43;542741;8124;94101536
09.07.2021 11:09;542987;2611;94082607
11.07.2021 8:43;543003;3277;94109001
10.07.2021 8:44;544845;2947;94086522
11.07.2021 19:06;546727;3049;94130454
10.07.2021 14:48;546971;4882;94098832
11.07.2021 15:45;548603;4827;94126621
09.07.2021 12:41;549233;7969;94081020
10.07.2021 8:50;549330;5365;94093288
11.07.2021 17:25;549487;4955;93815461
09.07.2021 17:27;549496;3089;94070809
10.07.2021 18:56;550911;3071;94115552
10.07.2021 5:35;550923;7321;94099512
09.07.2021 17:04;551333;5212;94088700
10.07.2021 6:40;551485;2890;93963407
10.07.2021 6:04;551554;8001;94093720
09.07.2021 11:53;552270;2715;94084049
10.07.2021 15:09;553862;2278;93997254
09.07.2021 18:45;554993;5863;94091984
09.07.2021 16:43;555040;4212;94090596
11.07.2021 8:27;555526;3292;94002538
11.07.2021 12:41;556531;2581;94119795
11.07.2021 8:22;556543;3646;94017891
09.07.2021 23:33;558784;3319;94090655
11.07.2021 14:36;559289;4874;93987254
10.07.2021 10:21;560036;4861;94098316
11.07.2021 19:01;561527;1923;94116319
10.07.2021 20:38;561808;5291;94113819
11.07.2021 5:45;563071;7173;94015737
10.07.2021 12:54;563503;4884;94106084
11.07.2021 5:36;564429;9199;94122231
10.07.2021 16:22;565819;5900;94113081
11.07.2021 12:15;566025;6815;94112729
11.07.2021 6:55;566952;7399;94117572
10.07.2021 7:36;567161;3892;94103951
11.07.2021 17:42;567201;2408;94130292
09.07.2021 11:05;567332;8583;93845440
11.07.2021 15:52;567355;6066;93672061
11.07.2021 15:06;568780;4545;94127118
11.07.2021 10:28;569073;2550;94122188
10.07.2021 9:07;569255;4484;93472220
11.07.2021 17:49;569463;6569;94127175
11.07.2021 16:59;571468;11710;94127063
10.07.2021 17:54;571521;4109;93478230
10.07.2021 6:41;573084;2984;93968248
11.07.2021 6:10;573117;4321;94114610
10.07.2021 14:02;573558;2451;94101178
11.07.2021 16:52;574104;4529;94128014
10.07.2021 14:40;574887;8925;94102459
10.07.2021 4:56;574930;4392;94066706
09.07.2021 19:32;578965;3615;94096323
09.07.2021 18:16;579697;2197;94016126
11.07.2021 17:34;581619;5531;94057581
11.07.2021 8:28;582126;3746;94122968
10.07.2021 5:35;582797;6923;94060159
10.07.2021 16:53;585157;5656;93935180
11.07.2021 5:07;585952;5262;93900379
09.07.2021 20:02;586412;2849;94093150
10.07.2021 8:06;586412;4241;94091724
09.07.2021 20:03;586884;7231;94075320
11.07.2021 8:47;587644;4139;93788122
10.07.2021 17:36;587702;2630;94113052
10.07.2021 12:11;588193;5807;94107525
11.07.2021 8:35;588350;10583;94036659
10.07.2021 18:58;588720;4830;94025455
10.07.2021 8:12;590404;3051;93036368
10.07.2021 18:56;591224;3774;94103357
10.07.2021 7:42;592276;6979;94101874
09.07.2021 12:40;592313;6045;94087895
11.07.2021 6:19;592444;7515;94111982
11.07.2021 16:10;592535;3184;93830254
10.07.2021 4:19;592795;8401;94097645
11.07.2021 6:02;592914;1891;94108651
11.07.2021 16:16;593302;5177;94118144
10.07.2021 13:04;593590;6967;94001210
11.07.2021 12:31;593849;4236;93727962
09.07.2021 18:10;595288;1596;94091015
09.07.2021 18:48;595463;3087;94087738
11.07.2021 20:18;596174;3882;94130218
09.07.2021 18:26;597051;8427;94089729
11.07.2021 9:51;597386;4753;94112131
11.07.2021 10:58;597467;5714;93944906
10.07.2021 13:31;597472;4867;94109237
11.07.2021 15:25;598179;2006;94126475
11.07.2021 13:11;598313;2326;94121871
10.07.2021 18:04;599311;2012;94107969
09.07.2021 20:25;599412;5246;94096707
11.07.2021 19:21;599791;3423;94126379
10.07.2021 10:51;599911;6573;94097660
10.07.2021 18:09;600157;3612;94084716
11.07.2021 14:19;600677;6688;94112874
11.07.2021 7:10;600975;8428;94114337
09.07.2021 10:38;601072;3389;94077130
11.07.2021 13:56;601151;2308;94104496
09.07.2021 16:14;601173;5331;94096804
11.07.2021 4:31;603914;10570;94118762
11.07.2021 17:34;604178;1861;94131303
11.07.2021 7:12;604253;6975;94117509
10.07.2021 3:16;605870;5514;94091696
10.07.2021 10:28;606662;4215;94101563
11.07.2021 12:29;606716;2263;94121571
09.07.2021 14:03;607585;9088;93925924
10.07.2021 17:48;608055;8690;94113826
11.07.2021 8:16;608062;8140;94117685
11.07.2021 5:49;610442;5391;94119054
11.07.2021 6:08;611479;5180;94114160
11.07.2021 4:58;612438;3548;94080758
10.07.2021 19:28;613329;2314;94106298
11.07.2021 14:47;614608;6508;93856686
11.07.2021 12:16;616042;3259;94080962
11.07.2021 14:35;616285;4602;93988808
10.07.2021 8:05;618455;7124;94095391
09.07.2021 16:03;618653;2380;93897066
11.07.2021 17:40;618724;5356;94129706
10.07.2021 10:50;620359;6656;93824881
11.07.2021 17:51;620461;5719;94082274
11.07.2021 16:10;620710;4434;94123984
11.07.2021 9:37;621916;12488;94031582
10.07.2021 14:54;621949;6502;94109987
10.07.2021 13:01;622658;2360;94058209
09.07.2021 10:51;623018;3384;94089509
10.07.2021 22:36;623458;4874;94107553
10.07.2021 7:54;625024;5084;94101891
09.07.2021 16:52;625876;4692;93980970
10.07.2021 13:19;626366;2602;94109148
10.07.2021 16:01;626908;1938;93986658
10.07.2021 15:40;628110;3953;94116349
10.07.2021 15:45;628251;4735;94104408
09.07.2021 16:02;630388;3222;94088599
09.07.2021 15:01;633172;4783;94085431
10.07.2021 13:39;633251;6769;93868588
11.07.2021 16:00;633460;3196;94112774
10.07.2021 15:07;634287;8681;94049559
10.07.2021 10:37;634680;3780;94104588
11.07.2021 8:29;634823;6916;94096555
10.07.2021 7:20;635621;6151;94097731
10.07.2021 14:38;636614;2731;94101082
10.07.2021 7:51;636889;3688;94014361
11.07.2021 8:18;638994;1325;93879804
11.07.2021 6:56;639188;1993;94118097
10.07.2021 9:19;639211;1744;94100334
11.07.2021 14:49;640907;4348;93882890
10.07.2021 15:20;641996;7060;94009367
09.07.2021 18:03;642724;6207;94078331
11.07.2021 5:53;643208;3902;94108710
10.07.2021 18:33;644436;7060;94108490
11.07.2021 13:36;646388;4089;94125872
10.07.2021 15:49;648621;3166;94111037
11.07.2021 10:46;649141;6437;94004080
10.07.2021 6:33;649216;4039;94061173
11.07.2021 13:10;649880;2303;94126816
11.07.2021 10:15;650274;6918;94094639
11.07.2021 11:19;650556;5688;94121765
10.07.2021 13:30;650949;6862;94107461
11.07.2021 10:26;651475;2417;93685331
10.07.2021 18:03;651525;8004;93951978
09.07.2021 16:13;652195;4143;94017187
10.07.2021 10:21;652298;4941;94098188
10.07.2021 13:31;652465;2284;94107343
10.07.2021 9:24;652891;2401;93976750
11.07.2021 17:40;652983;4682;94106193
11.07.2021 12:43;653126;12447;94116525
11.07.2021 13:05;654850;5495;94106994
11.07.2021 16:41;654871;2081;93911240
10.07.2021 4:45;655058;4622;94096368
10.07.2021 6:18;655797;5582;94017791
11.07.2021 9:30;657694;5260;94097357
11.07.2021 18:51;658071;4148;93987070
10.07.2021 9:20;658450;6586;93766943
10.07.2021 15:07;658497;7109;93719448
10.07.2021 8:50;659932;4547;93887760
10.07.2021 13:31;663302;3401;94110410
10.07.2021 14:49;663302;3568;94100425
11.07.2021 12:27;665394;3368;94124216
11.07.2021 8:02;667447;3577;94105310
10.07.2021 13:14;667798;5326;94101223
11.07.2021 9:12;668221;5711;94122517
09.07.2021 18:08;668221;6430;94026750
10.07.2021 16:09;669556;2426;94101828
10.07.2021 6:57;669875;2581;94090128
11.07.2021 6:54;670348;3981;94110621
10.07.2021 6:30;671740;3059;94032035
10.07.2021 19:07;671755;5133;94106573
11.07.2021 8:56;672023;5394;93495612
10.07.2021 16:40;672333;10451;94112885
10.07.2021 10:28;672826;3431;94091930
11.07.2021 4:31;672884;2328;94113509
09.07.2021 12:19;673719;1565;94091299
10.07.2021 17:12;678299;5795;94107481
10.07.2021 18:26;678451;4301;94106900
10.07.2021 6:04;680083;2203;94103590
09.07.2021 20:54;680877;4862;94031654
10.07.2021 17:54;681941;6075;94100202
11.07.2021 6:43;682076;2206;93996681
09.07.2021 12:07;683832;2354;94089367
10.07.2021 16:43;685727;2915;94001967
10.07.2021 11:10;686254;5264;94089671
09.07.2021 21:43;686935;5648;94094308
11.07.2021 8:01;688381;3947;94119788
11.07.2021 20:25;688742;2075;93935233
10.07.2021 22:06;688973;7159;94112758
10.07.2021 11:40;689063;3177;93967412
10.07.2021 7:27;689301;3129;94097058
10.07.2021 11:32;689638;11727;93970187
09.07.2021 17:48;689817;6158;93466380
09.07.2021 21:04;690489;1622;93861967
11.07.2021 13:34;690630;11341;94105244
11.07.2021 13:04;691237;3056;93918941
11.07.2021 7:23;692221;3781;94108931
10.07.2021 10:11;692776;5301;94095882
09.07.2021 21:18;694842;7413;94090619
11.07.2021 5:21;696949;4117;94094213
10.07.2021 12:05;697080;3732;94098875
10.07.2021 7:03;698239;4179;94097823
09.07.2021 17:19;698434;3924;94098270
11.07.2021 6:59;699164;6749;94022935
09.07.2021 22:59;699576;1787;93955060
10.07.2021 10:27;701024;3513;94095700
09.07.2021 10:46;702079;3022;94089774
10.07.2021 5:22;703202;5942;94100621
11.07.2021 9:22;703213;7545;93908551
09.07.2021 21:51;703514;1574;93944417
10.07.2021 21:09;703514;1732;94098088
10.07.2021 9:00;703522;3918;93704338
10.07.2021 17:01;704365;3894;94108568
11.07.2021 8:24;704446;3755;94115532
09.07.2021 23:24;704742;6543;94092377
10.07.2021 5:43;704931;3294;93759860
11.07.2021 8:21;704972;2732;94118874
10.07.2021 17:28;706441;9603;94111426
09.07.2021 23:27;707360;2063;94077069
11.07.2021 7:10;707567;14972;94109867
09.07.2021 20:49;710510;1844;93679093
11.07.2021 18:22;712228;2229;94002583
11.07.2021 12:27;714392;6129;94122833
10.07.2021 15:05;714636;4308;94098890
11.07.2021 9:51;714775;2872;94112152
11.07.2021 6:42;715336;4413;94049964
11.07.2021 8:29;715587;1759;94115747
11.07.2021 5:15;716110;8051;94121393
11.07.2021 16:46;716543;4985;93655694
11.07.2021 9:07;716902;6032;94099845
11.07.2021 7:20;717885;4495;93742206
10.07.2021 23:24;718307;3348;94112591
09.07.2021 14:26;719743;2743;93990296
11.07.2021 12:55;719805;3425;94105601
11.07.2021 12:28;719982;6454;94106080
10.07.2021 15:25;720140;4425;94103215
10.07.2021 19:33;720471;3180;93928147
10.07.2021 11:02;720730;4867;94023298
09.07.2021 17:45;720893;8182;94042399
10.07.2021 15:08;721038;5178;93991828
11.07.2021 16:22;721079;2062;94128900
11.07.2021 8:50;721991;5425;93998929
11.07.2021 10:53;722090;4843;94124061
09.07.2021 19:20;722117;2655;94026555
10.07.2021 17:51;722813;5919;94108352
10.07.2021 14:59;723171;5492;93880117
10.07.2021 18:30;724833;2028;94103465
11.07.2021 6:00;725097;4592;94109634
10.07.2021 16:53;725968;7426;94112043
10.07.2021 5:09;725992;3217;94001088
10.07.2021 19:04;727064;9520;94108098
09.07.2021 11:21;728864;6975;94067207
11.07.2021 18:50;729748;12739;94125621
11.07.2021 15:50;730611;7369;94108811
10.07.2021 7:47;731674;13738;94090694
11.07.2021 12:37;732008;2254;94082963
10.07.2021 6:00;732116;4519;93901835
09.07.2021 16:41;733026;4167;94095640
10.07.2021 11:14;733645;3403;94108202
09.07.2021 18:58;735008;7698;94090833
10.07.2021 19:00;736953;5941;93998111
11.07.2021 6:06;737482;6464;94088628
10.07.2021 9:19;740108;3961;94099723
10.07.2021 6:00;740174;6877;94006395
09.07.2021 10:35;740505;3228;94088361
10.07.2021 14:57;742125;5974;93990439
11.07.2021 17:19;743768;3782;94070345
11.07.2021 9:04;743998;2026;94121534
10.07.2021 17:30;744483;3273;94107451
11.07.2021 12:48;745332;2348;93790497
10.07.2021 10:19;745457;4526;94098941
09.07.2021 18:30;747327;4997;94091802
11.07.2021 17:47;747367;2201;94125178
11.07.2021 5:46;749192;7754;94122990
10.07.2021 15:53;749572;2803;94103938
09.07.2021 12:40;749930;7045;94004206
09.07.2021 16:47;750193;3118;94091346
10.07.2021 10:27;750278;4953;94089223
10.07.2021 13:00;750278;5837;94107192
10.07.2021 10:26;750278;6395;94089350
11.07.2021 7:37;752665;3600;94121088
11.07.2021 19:52;753437;3394;94130561
10.07.2021 4:33;753905;2608;94103366
11.07.2021 13:52;753914;7034;94108030
11.07.2021 6:48;754132;3002;94099568
10.07.2021 10:56;754477;3277;94099506
10.07.2021 5:35;755133;5531;94092390
10.07.2021 6:11;755186;2867;94097771
10.07.2021 6:53;755206;3974;94103943
10.07.2021 12:08;755507;5369;94018264
09.07.2021 14:04;756519;5155;94075627
11.07.2021 12:47;758517;5413;94123624
11.07.2021 16:55;759157;6351;94129073
10.07.2021 6:40;759745;6066;94091063
10.07.2021 5:53;760919;3656;93933402
11.07.2021 19:14;761005;3757;94132184
10.07.2021 14:40;761730;4211;94018040
11.07.2021 14:15;761750;4308;94116601
10.07.2021 13:51;762339;6130;93996438
10.07.2021 14:38;762849;5557;94105956
11.07.2021 11:32;762875;13396;94093265
10.07.2021 8:27;763841;12075;94029870
10.07.2021 11:00;763861;6946;94108410
10.07.2021 14:04;763927;3232;93956991
11.07.2021 10:29;764205;3725;93851719
10.07.2021 6:46;765065;3333;94101600
10.07.2021 6:58;765271;3145;94098037
10.07.2021 7:25;765271;3262;94098951
09.07.2021 16:06;766697;4299;93812714
09.07.2021 18:27;767026;3876;93799482
09.07.2021 19:59;767402;5749;94094472
09.07.2021 17:38;767454;6020;94093169
09.07.2021 20:36;767548;7487;94092062
11.07.2021 18:00;769143;5297;94121241
10.07.2021 11:03;770150;2204;94108019
10.07.2021 5:18;770730;4159;94099583
11.07.2021 17:17;771515;2377;94131615
10.07.2021 9:13;773076;3713;93737200
11.07.2021 5:30;773076;5013;94118539
09.07.2021 15:51;773173;3276;94085104
09.07.2021 17:01;773328;2521;94094553
09.07.2021 16:59;773328;6182;94091376
11.07.2021 3:46;773704;4235;94120926
10.07.2021 14:01;775068;4549;93860692
10.07.2021 18:11;776987;4062;94099393
11.07.2021 19:20;777481;4037;94129211
10.07.2021 20:09;777684;4489;94111676
10.07.2021 4:33;778149;10723;94098921
10.07.2021 12:12;778252;4907;94107574
09.07.2021 14:07;778568;5977;94093843
09.07.2021 10:58;778937;2876;93909096
11.07.2021 17:43;779000;2199;94059925
09.07.2021 16:47;779521;3142;94092901
10.07.2021 19:15;779684;5739;94104192
10.07.2021 20:32;782402;4061;94040831
11.07.2021 17:45;782516;3639;94122493
10.07.2021 12:39;782858;3281;94100021
10.07.2021 18:04;784243;3374;94107966
11.07.2021 10:33;784871;2569;94121165
10.07.2021 14:45;785973;3104;94102296
10.07.2021 8:45;786702;3923;94097909
11.07.2021 16:18;788867;11198;93990020
09.07.2021 17:03;789029;3698;93920760
11.07.2021 3:40;789261;8720;94119524
11.07.2021 17:29;789615;8519;94035959
10.07.2021 15:45;790526;5645;94041289
09.07.2021 20:10;791151;1114;94094642
11.07.2021 7:00;791151;5680;94108008
10.07.2021 21:18;791896;4287;94106979
11.07.2021 11:46;793621;4215;93981079
11.07.2021 12:37;794509;6160;94091980
11.07.2021 5:10;795413;5536;93520223
09.07.2021 18:52;796308;3932;94065201
09.07.2021 17:57;796741;4819;94086405
10.07.2021 20:15;796837;7927;94094629
10.07.2021 11:12;798136;4294;93990261
10.07.2021 9:24;798261;5238;94103790
10.07.2021 11:45;799752;3174;93702633
10.07.2021 4:33;799961;5127;94101504
09.07.2021 15:01;801984;2359;94092420
11.07.2021 5:52;802910;6209;94109929
10.07.2021 10:07;803856;10035;94086758
11.07.2021 10:06;804174;4108;94100673
09.07.2021 11:38;804348;3212;94085723
11.07.2021 13:25;804876;6065;93597753
11.07.2021 17:22;805249;2814;94115096
09.07.2021 13:19;807146;8178;94091354
09.07.2021 18:51;808731;2986;94093695
10.07.2021 5:25;808778;19879;93727820
10.07.2021 16:29;812995;2120;94102996
09.07.2021 18:22;814689;5595;93857774
09.07.2021 19:17;814810;8686;94092254
11.07.2021 19:25;815040;4842;94125881
10.07.2021 18:18;816536;6832;94104453
09.07.2021 18:13;818085;4501;94073904
11.07.2021 7:15;818382;4153;94116410
10.07.2021 14:04;818838;4034;94094455
09.07.2021 13:00;819229;4097;93997151
11.07.2021 10:59;820066;6418;94103890
09.07.2021 14:55;820400;11539;94000010
10.07.2021 7:50;820468;3107;94098666
11.07.2021 13:03;821475;3315;94117464
10.07.2021 11:21;821956;7513;94105631
10.07.2021 13:32;825971;5553;93839554
11.07.2021 17:13;826608;2255;94131901
10.07.2021 6:57;827455;5164;94094394
11.07.2021 8:26;828969;11487;94100656
11.07.2021 20:52;829026;2861;94114240
10.07.2021 17:18;829487;2219;94104184
11.07.2021 6:17;832200;5365;94110524
10.07.2021 8:11;832937;3626;94088547
11.07.2021 8:40;834768;4722;94106425
10.07.2021 14:04;835499;4886;94108622
11.07.2021 4:47;835953;4798;94117962
11.07.2021 18:44;836944;8583;94124966
11.07.2021 7:16;836972;5529;94122841
09.07.2021 15:05;837333;5393;93972330
10.07.2021 10:50;838531;16452;94095921
10.07.2021 9:12;841391;13624;93918835
11.07.2021 13:19;844020;2904;94121967
11.07.2021 13:27;844491;4696;93695506
10.07.2021 13:42;845894;6519;93931625
10.07.2021 5:15;846516;6463;94070490
10.07.2021 8:30;847000;1626;94104182
11.07.2021 17:46;848833;3581;94114378
10.07.2021 6:35;850501;4238;94045326
09.07.2021 14:35;850935;3411;94095026
11.07.2021 18:24;851642;6231;94129989
09.07.2021 20:13;854324;4533;94035968
11.07.2021 5:39;854788;10614;94039807
09.07.2021 18:26;855095;1834;93730349
11.07.2021 11:44;857673;4187;94101160
09.07.2021 18:54;857791;5515;94090404
10.07.2021 15:39;858635;7122;94100216
10.07.2021 7:17;858708;5375;94065272
10.07.2021 14:58;859270;4266;94090257
10.07.2021 18:22;862252;9400;94112439
09.07.2021 18:20;862355;3856;94087567
10.07.2021 17:34;863303;1668;93987168
10.07.2021 14:48;864021;7100;94110416
11.07.2021 15:28;864125;5002;94127787
11.07.2021 17:46;864125;5510;94127346
09.07.2021 17:52;866397;4922;94094777
10.07.2021 17:26;866496;6159;94050549
11.07.2021 11:28;866939;2871;94111436
11.07.2021 20:29;867235;7642;94114466
10.07.2021 18:27;867463;5555;93788631
10.07.2021 10:39;868164;6210;93994785
09.07.2021 16:41;868226;4890;94086586
10.07.2021 18:40;869171;2916;94107388
11.07.2021 16:07;870592;6509;94116979
10.07.2021 18:55;871481;5928;94114646
10.07.2021 6:37;874004;3002;94054406
09.07.2021 21:06;875552;6312;94091041
11.07.2021 15:24;876214;2232;94121433
10.07.2021 7:59;876856;4028;93787079
11.07.2021 19:43;877323;2461;94129722
10.07.2021 20:00;877931;4968;94110565
10.07.2021 5:29;878311;8136;94100188
10.07.2021 18:41;880939;3290;94095113
10.07.2021 20:20;881241;3418;94114166
09.07.2021 12:02;881859;4334;93982911
11.07.2021 13:30;883594;9780;94097230
11.07.2021 13:31;884376;5073;94118264
09.07.2021 17:50;884834;9593;94090779
11.07.2021 15:44;888657;8520;94119107
11.07.2021 4:38;889985;3139;94122068
11.07.2021 8:15;893108;2019;94106663
10.07.2021 14:52;893478;8886;94104175
10.07.2021 16:51;894558;2249;94111374
09.07.2021 20:27;895057;2805;93838780
10.07.2021 11:36;895267;7864;94103666
10.07.2021 14:16;895267;17762;94108683
10.07.2021 13:10;895530;3116;94104226
11.07.2021 10:20;897015;3814;94095009
11.07.2021 16:24;897373;3113;93938378
11.07.2021 6:57;897762;6831;94113185
10.07.2021 13:17;897836;3986;93989560
11.07.2021 12:18;898508;7518;94123547
10.07.2021 19:47;902881;6903;94114422
11.07.2021 18:29;903136;5281;94126074
11.07.2021 17:07;906721;3606;94128288
11.07.2021 20:08;907139;5410;93770100
11.07.2021 17:42;907501;7621;94121168
10.07.2021 12:46;907624;1201;93748435
10.07.2021 15:37;907624;4033;94108690
11.07.2021 11:48;907629;6559;94097899
10.07.2021 13:00;908358;2200;94030815
10.07.2021 16:04;910409;4671;94112613
11.07.2021 18:26;911422;3752;94062596
10.07.2021 6:39;912807;8833;94092493
11.07.2021 14:09;913728;4451;94100443
10.07.2021 17:49;915395;8192;94111152
10.07.2021 15:07;915699;4879;94092131
09.07.2021 12:37;916844;6604;94032008
10.07.2021 15:45;917908;5485;94085031
10.07.2021 15:22;918116;4048;94105273
09.07.2021 18:48;922027;4109;93668702
10.07.2021 14:15;922313;5474;94099936
10.07.2021 6:37;923467;4192;94066086
11.07.2021 10:12;924135;5632;94113092
11.07.2021 16:42;924749;6497;94112563
09.07.2021 16:03;924766;4203;94086604
11.07.2021 14:09;925018;2672;94126198
11.07.2021 12:17;925382;6927;94116139
11.07.2021 7:52;926085;8913;94115173
10.07.2021 8:21;926412;8455;94019156
11.07.2021 15:27;926870;3009;94122884
11.07.2021 5:20;926890;5437;94003775
11.07.2021 6:42;926997;4561;94112539
09.07.2021 19:05;927209;6604;94090116
09.07.2021 13:08;927690;4011;94090243
11.07.2021 9:48;927792;6637;94053619
09.07.2021 7:36;928550;5006;93986786
11.07.2021 14:13;928640;4090;94125723
11.07.2021 17:16;928640;6858;94127474
09.07.2021 16:21;929090;1026;93573561
11.07.2021 20:58;929233;12291;93779719
10.07.2021 12:41;929694;2846;93889593
11.07.2021 17:48;930270;5235;94099604
10.07.2021 11:39;930989;3802;94101403
09.07.2021 13:48;931379;6662;94054744
11.07.2021 6:42;931493;11480;93633928
10.07.2021 14:25;931685;9446;94109870
09.07.2021 12:12;931860;1404;94077452
10.07.2021 21:05;932356;5016;93999182
10.07.2021 9:30;935718;4917;94076605
11.07.2021 17:49;936068;4396;94119594
10.07.2021 7:48;938602;5401;94105113
11.07.2021 15:25;939987;5511;93937178
11.07.2021 7:05;942189;8943;93992655
10.07.2021 4:50;942241;2117;94092604
11.07.2021 11:24;944845;3490;94121339
11.07.2021 18:48;945303;3950;94129823
10.07.2021 7:37;946064;3355;94091738
11.07.2021 12:11;947739;2320;94116988
11.07.2021 19:42;950690;6669;94127911
10.07.2021 18:04;952530;3507;94098411
11.07.2021 9:06;955758;2806;94109079
10.07.2021 6:26;956332;10670;94104511
10.07.2021 15:04;957313;4788;94109552
10.07.2021 9:48;957619;9446;94060363
09.07.2021 20:24;958066;5534;94028767
10.07.2021 9:17;961711;6740;94098096
10.07.2021 6:57;963506;1251;94100509
09.07.2021 18:19;966734;5625;94019181
11.07.2021 18:01;968750;2093;94081985
10.07.2021 10:02;969276;3475;94051403
10.07.2021 16:35;969698;3173;94075164
11.07.2021 4:37;970749;4252;94117733
11.07.2021 5:13;971240;6691;94118212
09.07.2021 18:15;972971;3991;93698721
11.07.2021 12:20;974179;2439;94124898
09.07.2021 16:12;974875;3098;94050100
10.07.2021 11:16;975677;4025;94108724
11.07.2021 16:09;976518;3147;94024788
10.07.2021 17:09;976522;3151;94095555
10.07.2021 6:21;977429;6253;94100872
10.07.2021 16:42;979447;1815;94110757
10.07.2021 12:27;980877;3445;94101562
10.07.2021 17:42;981589;4790;94108239
10.07.2021 9:23;981788;1413;94106268
10.07.2021 8:26;981788;1630;94012993
10.07.2021 7:54;981788;2196;94106179
10.07.2021 6:06;984380;5078;94089800
11.07.2021 11:37;984947;9375;94125224
10.07.2021 9:06;986332;2863;94091275
09.07.2021 14:31;986479;3055;93916297
10.07.2021 17:04;988258;20717;93552976
10.07.2021 16:57;989184;3149;94089054
11.07.2021 6:49;989690;6395;94110561
09.07.2021 20:06;990646;4713;94092388
10.07.2021 18:19;992662;4882;94111388
09.07.2021 18:05;993226;3339;94075901
10.07.2021 8:00;995871;6391;94098695
10.07.2021 16:09;996931;1327;94112777
09.07.2021 17:17;997511;7463;94029965
09.07.2021 13:18;997772;3681;94092416
